site_id,timestamp,temp_c,humidity_pct,wind_kmh,rain_mm_hr
S02,2025-05-07T07:00:00Z,23.9,82,9.2,0.0
S02,2025-05-07T08:00:00Z,25.6,71,3.7,0.0
S02,2025-05-07T09:00:00Z,27.3,64,9.6,0.0
S02,2025-05-07T10:00:00Z,28.8,59,11.7,0.0
S02,2025-05-07T11:00:00Z,30.2,55,8.1,0.0
S02,2025-05-07T12:00:00Z,31.3,55,9.5,0.0
S02,2025-05-07T13:00:00Z,32.1,53,8.2,0.0
S02,2025-05-07T14:00:00Z,32.5,54,6.8,0.0
S02,2025-05-07T15:00:00Z,32.5,57,9.7,0.0
S02,2025-05-07T16:00:00Z,32.1,56,7.7,0.0
S02,2025-05-07T17:00:00Z,31.3,61,8.3,0.0
S02,2025-05-07T18:00:00Z,30.2,59,9.3,0.0
S02,2025-05-07T19:00:00Z,28.8,70,5.0,0.0
S02,2025-05-07T20:00:00Z,27.3,70,3.3,0.0
S02,2025-05-07T21:00:00Z,25.6,71,13.7,0.0
S02,2025-05-07T22:00:00Z,23.9,76,9.5,0.0
S02,2025-05-07T23:00:00Z,22.4,75,9.1,0.0
S02,2025-05-08T00:00:00Z,21.4,82,10.6,0.0
S02,2025-05-08T01:00:00Z,21.4,81,11.9,0.0
S02,2025-05-08T02:00:00Z,21.4,80,10.2,0.0
S02,2025-05-08T03:00:00Z,21.4,81,8.7,0.0
S02,2025-05-08T04:00:00Z,21.4,78,15.6,0.0
S02,2025-05-08T05:00:00Z,21.4,78,7.0,0.0
S02,2025-05-08T06:00:00Z,22.5,79,9.8,0.0
S02,2025-05-08T07:00:00Z,24.0,69,12.4,0.0
S02,2025-05-08T08:00:00Z,25.7,70,5.7,0.0
S02,2025-05-08T09:00:00Z,27.4,71,10.9,0.0
S02,2025-05-08T10:00:00Z,29.0,58,14.3,0.0
S02,2025-05-08T11:00:00Z,30.4,63,9.0,0.0
S02,2025-05-08T12:00:00Z,31.5,64,9.5,0.0
S02,2025-05-08T13:00:00Z,32.2,56,7.0,0.0
S02,2025-05-08T14:00:00Z,30.5,69,17.3,5.7
S02,2025-05-08T15:00:00Z,31.2,60,9.4,2.3
S02,2025-05-08T16:00:00Z,30.2,57,8.8,0.0
S02,2025-05-08T17:00:00Z,31.5,52,4.6,0.0
S02,2025-05-08T18:00:00Z,30.4,62,1.2,0.0
S02,2025-05-08T19:00:00Z,29.0,64,7.6,0.0
S02,2025-05-08T20:00:00Z,27.4,72,7.5,0.0
S02,2025-05-08T21:00:00Z,25.7,73,7.8,0.0
S02,2025-05-08T22:00:00Z,24.0,75,11.2,0.0
S02,2025-05-08T23:00:00Z,22.5,76,12.0,0.0
S02,2025-05-09T00:00:00Z,22.2,88,6.7,0.0
S02,2025-05-09T01:00:00Z,22.2,74,6.0,0.0
S02,2025-05-09T02:00:00Z,22.2,83,10.5,0.0
S02,2025-05-09T03:00:00Z,22.2,80,5.6,0.0
S02,2025-05-09T04:00:00Z,22.2,83,5.3,0.0
S02,2025-05-09T05:00:00Z,22.2,85,17.6,0.0
S02,2025-05-09T06:00:00Z,23.2,79,10.7,0.0
S02,2025-05-09T07:00:00Z,24.5,72,3.6,0.0
S02,2025-05-09T08:00:00Z,25.9,68,5.7,0.0
S02,2025-05-09T09:00:00Z,27.3,61,14.2,0.0
S02,2025-05-09T10:00:00Z,28.7,64,10.1,0.0
S02,2025-05-09T11:00:00Z,29.8,59,8.5,0.0
S02,2025-05-09T12:00:00Z,30.8,62,8.9,0.0
S02,2025-05-09T13:00:00Z,31.4,58,8.4,0.0
S02,2025-05-09T14:00:00Z,31.8,54,4.8,0.0
S02,2025-05-09T15:00:00Z,31.8,47,8.2,0.0
S02,2025-05-09T16:00:00Z,31.4,56,5.1,0.0
S02,2025-05-09T17:00:00Z,30.8,58,9.2,0.0
S02,2025-05-09T18:00:00Z,29.8,52,6.3,0.0
S02,2025-05-09T19:00:00Z,28.7,65,10.2,0.0
S02,2025-05-09T20:00:00Z,27.3,62,9.5,0.0
S02,2025-05-09T21:00:00Z,25.9,75,11.3,0.0
S02,2025-05-09T22:00:00Z,24.5,74,7.6,0.0
S02,2025-05-09T23:00:00Z,23.2,75,10.4,0.0
S02,2025-05-10T00:00:00Z,22.5,80,11.4,0.0
S02,2025-05-10T01:00:00Z,22.5,83,6.6,0.0
S02,2025-05-10T02:00:00Z,22.5,73,13.6,0.0
S02,2025-05-10T03:00:00Z,22.5,81,3.9,0.0
S02,2025-05-10T04:00:00Z,22.5,77,11.3,0.0
S02,2025-05-10T05:00:00Z,22.5,79,7.5,0.0
S02,2025-05-10T06:00:00Z,23.5,83,5.9,0.0
S02,2025-05-10T07:00:00Z,25.0,71,9.6,0.0
S02,2025-05-10T08:00:00Z,26.6,72,10.5,0.0
S02,2025-05-10T09:00:00Z,28.2,70,9.6,0.0
S02,2025-05-10T10:00:00Z,29.7,65,8.2,0.0
S02,2025-05-10T11:00:00Z,31.0,60,9.3,0.0
S02,2025-05-10T12:00:00Z,32.1,59,11.3,0.0
S02,2025-05-10T13:00:00Z,32.8,58,9.1,0.0
S02,2025-05-10T14:00:00Z,33.2,52,9.2,0.0
S02,2025-05-10T15:00:00Z,33.2,55,9.6,0.0
S02,2025-05-10T16:00:00Z,32.8,65,7.4,0.0
S02,2025-05-10T17:00:00Z,32.1,59,12.2,0.0
S02,2025-05-10T18:00:00Z,31.0,61,16.0,0.0
S02,2025-05-10T19:00:00Z,29.7,62,10.0,0.0
S02,2025-05-10T20:00:00Z,28.2,64,7.9,0.0
S02,2025-05-10T21:00:00Z,26.6,71,11.5,0.0
S02,2025-05-10T22:00:00Z,25.0,75,12.8,0.0
S02,2025-05-10T23:00:00Z,23.5,77,8.0,0.0
S02,2025-05-11T00:00:00Z,22.3,84,7.9,0.0
S02,2025-05-11T01:00:00Z,22.3,81,8.8,0.0
S02,2025-05-11T02:00:00Z,22.3,83,6.5,0.0
S02,2025-05-11T03:00:00Z,22.3,76,9.7,0.0
S02,2025-05-11T04:00:00Z,22.3,82,10.0,0.0
S02,2025-05-11T05:00:00Z,22.3,77,11.0,0.0
S02,2025-05-11T06:00:00Z,23.6,75,7.4,0.0
S02,2025-05-11T07:00:00Z,25.5,70,12.9,0.0
S02,2025-05-11T08:00:00Z,27.6,73,10.8,0.0
S02,2025-05-11T09:00:00Z,29.7,72,17.4,0.0
S02,2025-05-11T10:00:00Z,30.1,62,9.9,2.6
S02,2025-05-11T11:00:00Z,31.4,58,6.4,0.0
S02,2025-05-11T12:00:00Z,34.7,53,8.1,0.0
S02,2025-05-11T13:00:00Z,35.7,51,10.0,0.0
S02,2025-05-11T14:00:00Z,36.2,55,10.4,0.0
S02,2025-05-11T15:00:00Z,36.2,57,10.8,0.0
S02,2025-05-11T16:00:00Z,35.7,54,15.4,0.0
S02,2025-05-11T17:00:00Z,34.7,59,3.4,0.0
S02,2025-05-11T18:00:00Z,33.4,56,3.8,0.0
S02,2025-05-11T19:00:00Z,31.7,63,8.6,0.0
S02,2025-05-11T20:00:00Z,29.7,65,15.0,0.0
S02,2025-05-11T21:00:00Z,27.6,73,11.2,0.0
S02,2025-05-11T22:00:00Z,25.5,70,6.0,0.0
S02,2025-05-11T23:00:00Z,23.6,78,9.5,0.0
S02,2025-05-12T00:00:00Z,21.9,77,7.4,0.0
S02,2025-05-12T01:00:00Z,21.9,79,9.3,0.0
S02,2025-05-12T02:00:00Z,21.9,82,12.2,0.0
S02,2025-05-12T03:00:00Z,21.9,79,7.6,0.0
S02,2025-05-12T04:00:00Z,21.9,82,10.8,0.0
S02,2025-05-12T05:00:00Z,21.9,78,11.4,0.0
S02,2025-05-12T06:00:00Z,22.7,82,12.9,0.0
S02,2025-05-12T07:00:00Z,23.9,81,6.4,0.0
S02,2025-05-12T08:00:00Z,25.3,71,9.0,0.0
S02,2025-05-12T09:00:00Z,26.6,66,7.1,0.0
S02,2025-05-12T10:00:00Z,27.8,57,9.3,0.0
S02,2025-05-12T11:00:00Z,28.9,57,9.3,0.0
S02,2025-05-12T12:00:00Z,29.8,55,5.7,0.0
S02,2025-05-12T13:00:00Z,30.4,57,9.5,0.0
S02,2025-05-12T14:00:00Z,30.7,57,15.6,0.0
S02,2025-05-12T15:00:00Z,30.7,56,10.5,0.0
S02,2025-05-12T16:00:00Z,30.4,52,5.1,0.0
S02,2025-05-12T17:00:00Z,29.8,64,6.2,0.0
S02,2025-05-12T18:00:00Z,28.9,56,8.9,0.0
S02,2025-05-12T19:00:00Z,27.8,63,6.3,0.0
S02,2025-05-12T20:00:00Z,26.6,66,12.7,0.0
S02,2025-05-12T21:00:00Z,25.3,67,4.8,0.0
S02,2025-05-12T22:00:00Z,23.9,78,10.5,0.0
S02,2025-05-12T23:00:00Z,22.7,75,4.3,0.0
S02,2025-05-13T00:00:00Z,22.0,80,11.0,0.0
S02,2025-05-13T01:00:00Z,22.0,70,12.1,0.0
S02,2025-05-13T02:00:00Z,22.0,75,10.0,0.0
S02,2025-05-13T03:00:00Z,22.0,81,12.3,0.0
S02,2025-05-13T04:00:00Z,22.0,82,1.9,0.0
S02,2025-05-13T05:00:00Z,22.0,77,9.4,0.0
S02,2025-05-13T06:00:00Z,22.9,77,10.4,0.0
S02,2025-05-13T07:00:00Z,24.3,77,10.8,0.0
S02,2025-05-13T08:00:00Z,25.8,70,3.5,0.0
S02,2025-05-13T09:00:00Z,27.3,65,10.2,0.0
S02,2025-05-13T10:00:00Z,28.8,59,10.9,0.0
S02,2025-05-13T11:00:00Z,30.0,64,9.4,0.0
S02,2025-05-13T12:00:00Z,31.0,45,5.2,0.0
S02,2025-05-13T13:00:00Z,31.7,64,7.4,0.0
S02,2025-05-13T14:00:00Z,32.1,47,12.7,0.0
S02,2025-05-13T15:00:00Z,32.1,55,12.3,0.0
S02,2025-05-13T16:00:00Z,31.7,57,10.4,0.0
S02,2025-05-13T17:00:00Z,31.0,59,11.1,0.0
S02,2025-05-13T18:00:00Z,30.0,69,11.9,0.0
S02,2025-05-13T19:00:00Z,28.8,57,10.3,0.0
S02,2025-05-13T20:00:00Z,27.3,71,12.6,0.0
S02,2025-05-13T21:00:00Z,25.8,69,12.5,0.0
S02,2025-05-13T22:00:00Z,24.3,78,16.7,0.0
S02,2025-05-13T23:00:00Z,22.9,75,7.5,0.0
S02,2025-05-14T00:00:00Z,21.6,78,10.1,0.0
S02,2025-05-14T01:00:00Z,21.6,78,14.8,0.0
S02,2025-05-14T02:00:00Z,21.6,80,12.9,0.0
S02,2025-05-14T03:00:00Z,21.6,81,11.5,0.0
S02,2025-05-14T04:00:00Z,21.6,81,13.1,0.0
S02,2025-05-14T05:00:00Z,21.6,80,10.5,0.0
S02,2025-05-14T06:00:00Z,22.7,79,8.1,0.0
S02,2025-05-14T07:00:00Z,24.2,76,15.7,0.0
S02,2025-05-14T08:00:00Z,25.8,69,10.3,0.0
S02,2025-05-14T09:00:00Z,27.5,72,12.4,0.0
S02,2025-05-14T10:00:00Z,29.0,63,1.8,0.0
S02,2025-05-14T11:00:00Z,30.4,62,2.3,0.0
S02,2025-05-14T12:00:00Z,31.4,64,9.5,0.0
S02,2025-05-14T13:00:00Z,32.2,60,6.3,0.0
S02,2025-05-14T14:00:00Z,32.6,49,9.8,0.0
S02,2025-05-14T15:00:00Z,32.6,55,7.5,0.0
S02,2025-05-14T16:00:00Z,32.2,56,17.3,0.0
S02,2025-05-14T17:00:00Z,31.4,61,12.1,0.0
S02,2025-05-14T18:00:00Z,30.4,64,13.4,0.0
S02,2025-05-14T19:00:00Z,29.0,62,2.8,0.0
S02,2025-05-14T20:00:00Z,27.5,66,11.4,0.0
S02,2025-05-14T21:00:00Z,25.8,67,8.5,0.0
S02,2025-05-14T22:00:00Z,24.2,71,13.5,0.0
S02,2025-05-14T23:00:00Z,22.7,81,11.0,0.0
S02,2025-05-15T00:00:00Z,22.0,71,9.5,0.0
S02,2025-05-15T01:00:00Z,22.0,81,12.6,0.0
S02,2025-05-15T02:00:00Z,22.0,86,13.7,0.0
S02,2025-05-15T03:00:00Z,22.0,76,7.9,0.0
S02,2025-05-15T04:00:00Z,22.0,82,16.6,0.0
S02,2025-05-15T05:00:00Z,22.0,86,12.4,0.0
S02,2025-05-15T06:00:00Z,23.1,76,6.4,0.0
S02,2025-05-15T07:00:00Z,24.7,77,5.7,0.0
S02,2025-05-15T08:00:00Z,26.5,70,8.7,0.0
S02,2025-05-15T09:00:00Z,28.2,73,7.9,0.0
S02,2025-05-15T10:00:00Z,29.9,53,10.5,0.0
S02,2025-05-15T11:00:00Z,31.3,57,9.1,0.0
S02,2025-05-15T12:00:00Z,32.5,57,8.2,0.0
S02,2025-05-15T13:00:00Z,33.3,59,4.4,0.0
S02,2025-05-15T14:00:00Z,33.7,53,11.1,0.0
S02,2025-05-15T15:00:00Z,33.7,53,4.2,0.0
S02,2025-05-15T16:00:00Z,33.3,59,12.4,0.0
S02,2025-05-15T17:00:00Z,32.5,58,3.1,0.0
S02,2025-05-15T18:00:00Z,31.3,63,4.0,0.0
S02,2025-05-15T19:00:00Z,29.9,64,6.3,0.0
S02,2025-05-15T20:00:00Z,28.2,62,7.7,0.0
S02,2025-05-15T21:00:00Z,26.5,70,7.1,0.0
S02,2025-05-15T22:00:00Z,24.7,77,7.7,0.0
S02,2025-05-15T23:00:00Z,23.1,82,9.8,0.0
S02,2025-05-16T00:00:00Z,21.3,78,6.3,0.0
S02,2025-05-16T01:00:00Z,21.3,86,3.9,0.0
S02,2025-05-16T02:00:00Z,21.3,74,12.3,0.0
S02,2025-05-16T03:00:00Z,21.3,85,6.8,0.0
S02,2025-05-16T04:00:00Z,21.3,77,10.8,0.0
S02,2025-05-16T05:00:00Z,21.3,71,3.4,0.0
S02,2025-05-16T06:00:00Z,22.3,76,13.6,0.0
S02,2025-05-16T07:00:00Z,23.8,72,9.3,0.0
S02,2025-05-16T08:00:00Z,25.4,75,15.3,0.0
S02,2025-05-16T09:00:00Z,27.1,64,8.9,0.0
S02,2025-05-16T10:00:00Z,28.6,71,4.4,0.0
S02,2025-05-16T11:00:00Z,29.9,64,5.9,0.0
S02,2025-05-16T12:00:00Z,31.0,58,8.3,0.0
S02,2025-05-16T13:00:00Z,31.7,52,6.1,0.0
S02,2025-05-16T14:00:00Z,29.7,71,20.7,7.3
S02,2025-05-16T15:00:00Z,30.1,55,9.2,0.0
S02,2025-05-16T16:00:00Z,31.7,58,6.1,0.0
S02,2025-05-16T17:00:00Z,31.0,61,11.5,0.0
S02,2025-05-16T18:00:00Z,29.9,71,7.9,0.0
S02,2025-05-16T19:00:00Z,28.6,61,11.3,0.0
S02,2025-05-16T20:00:00Z,27.1,70,7.4,0.0
S02,2025-05-16T21:00:00Z,25.4,69,10.6,0.0
S02,2025-05-16T22:00:00Z,23.8,71,7.8,0.0
S02,2025-05-16T23:00:00Z,22.3,78,12.0,0.0
S02,2025-05-17T00:00:00Z,20.5,75,6.9,0.0
S02,2025-05-17T01:00:00Z,20.5,77,7.7,0.0
S02,2025-05-17T02:00:00Z,20.5,85,11.0,0.0
S02,2025-05-17T03:00:00Z,20.5,80,7.6,0.0
S02,2025-05-17T04:00:00Z,20.5,78,10.0,0.0
S02,2025-05-17T05:00:00Z,20.5,82,6.3,0.0
S02,2025-05-17T06:00:00Z,21.7,78,2.9,0.0
S02,2025-05-17T07:00:00Z,23.2,75,11.3,0.0
S02,2025-05-17T08:00:00Z,25.0,69,14.4,0.0
S02,2025-05-17T09:00:00Z,26.8,63,9.7,0.0
S02,2025-05-17T10:00:00Z,28.4,63,8.7,0.0
S02,2025-05-17T11:00:00Z,29.9,60,9.3,0.0
S02,2025-05-17T12:00:00Z,31.0,61,13.1,0.0
S02,2025-05-17T13:00:00Z,31.8,56,11.4,0.0
S02,2025-05-17T14:00:00Z,32.2,52,11.3,0.0
S02,2025-05-17T15:00:00Z,32.2,52,12.3,0.0
S02,2025-05-17T16:00:00Z,30.0,73,13.6,4.1
S02,2025-05-17T17:00:00Z,29.0,49,7.4,0.0
S02,2025-05-17T18:00:00Z,29.9,65,10.7,0.0
S02,2025-05-17T19:00:00Z,28.4,64,12.0,0.0
S02,2025-05-17T20:00:00Z,26.8,69,12.7,0.0
S02,2025-05-17T21:00:00Z,25.0,74,13.6,0.0
S02,2025-05-17T22:00:00Z,23.2,76,11.7,0.0
S02,2025-05-17T23:00:00Z,21.7,76,7.2,0.0
S02,2025-05-18T00:00:00Z,22.2,86,10.7,0.0
S02,2025-05-18T01:00:00Z,22.2,73,8.4,0.0
S02,2025-05-18T02:00:00Z,22.2,87,8.4,0.0
S02,2025-05-18T03:00:00Z,22.2,73,14.7,0.0
S02,2025-05-18T04:00:00Z,22.2,83,8.8,0.0
S02,2025-05-18T05:00:00Z,22.2,79,12.2,0.0
S02,2025-05-18T06:00:00Z,23.4,75,12.4,0.0
S02,2025-05-18T07:00:00Z,25.2,76,9.7,0.0
S02,2025-05-18T08:00:00Z,27.1,71,8.5,0.0
S02,2025-05-18T09:00:00Z,29.0,71,6.4,0.0
S02,2025-05-18T10:00:00Z,29.2,63,14.6,3.1
S02,2025-05-18T11:00:00Z,30.4,63,10.4,0.0
S02,2025-05-18T12:00:00Z,33.7,59,8.0,0.0
S02,2025-05-18T13:00:00Z,34.5,59,8.9,0.0
S02,2025-05-18T14:00:00Z,35.0,53,8.1,0.0
S02,2025-05-18T15:00:00Z,35.0,63,3.8,0.0
S02,2025-05-18T16:00:00Z,34.5,58,4.0,0.0
S02,2025-05-18T17:00:00Z,33.7,57,7.7,0.0
S02,2025-05-18T18:00:00Z,32.4,52,10.2,0.0
S02,2025-05-18T19:00:00Z,30.8,62,2.7,0.0
S02,2025-05-18T20:00:00Z,29.0,70,13.3,0.0
S02,2025-05-18T21:00:00Z,27.1,76,10.1,0.0
S02,2025-05-18T22:00:00Z,25.2,74,13.0,0.0
S02,2025-05-18T23:00:00Z,23.4,84,12.4,0.0
S02,2025-05-19T00:00:00Z,22.2,82,15.8,0.0
S02,2025-05-19T01:00:00Z,22.2,83,13.4,0.0
S02,2025-05-19T02:00:00Z,22.2,81,8.8,0.0
S02,2025-05-19T03:00:00Z,22.2,82,6.6,0.0
S02,2025-05-19T04:00:00Z,22.2,76,12.8,0.0
S02,2025-05-19T05:00:00Z,22.2,85,6.0,0.0
S02,2025-05-19T06:00:00Z,23.1,81,8.7,0.0
S02,2025-05-19T07:00:00Z,24.4,76,10.4,0.0
S02,2025-05-19T08:00:00Z,25.9,74,9.2,0.0
S02,2025-05-19T09:00:00Z,27.3,72,9.9,0.0
S02,2025-05-19T10:00:00Z,28.7,66,6.5,0.0
S02,2025-05-19T11:00:00Z,29.9,69,10.4,0.0
S02,2025-05-19T12:00:00Z,30.8,61,4.2,0.0
S02,2025-05-19T13:00:00Z,31.5,53,12.7,0.0
S02,2025-05-19T14:00:00Z,31.8,56,3.3,0.0
S02,2025-05-19T15:00:00Z,31.8,59,7.4,0.0
S02,2025-05-19T16:00:00Z,31.5,62,8.7,0.0
S02,2025-05-19T17:00:00Z,30.8,59,12.5,0.0
S02,2025-05-19T18:00:00Z,29.9,57,6.0,0.0
S02,2025-05-19T19:00:00Z,28.7,62,11.5,0.0
S02,2025-05-19T20:00:00Z,27.3,61,4.0,0.0
S02,2025-05-19T21:00:00Z,25.9,74,7.2,0.0
S02,2025-05-19T22:00:00Z,24.4,73,3.4,0.0
S02,2025-05-19T23:00:00Z,23.1,75,9.0,0.0
S02,2025-05-20T00:00:00Z,21.4,77,13.6,0.0
S02,2025-05-20T01:00:00Z,21.4,81,7.3,0.0
S02,2025-05-20T02:00:00Z,21.4,79,13.1,0.0
S02,2025-05-20T03:00:00Z,21.4,86,6.5,0.0
S02,2025-05-20T04:00:00Z,21.4,80,9.3,0.0
S02,2025-05-20T05:00:00Z,21.4,76,8.8,0.0
S02,2025-05-20T06:00:00Z,22.6,78,12.4,0.0
S02,2025-05-20T07:00:00Z,24.3,79,8.0,0.0
S02,2025-05-20T08:00:00Z,26.2,70,11.0,0.0
S02,2025-05-20T09:00:00Z,28.1,64,10.8,0.0
S02,2025-05-20T10:00:00Z,29.9,63,6.1,0.0
S02,2025-05-20T11:00:00Z,31.5,56,13.3,0.0
S02,2025-05-20T12:00:00Z,32.7,57,13.9,0.0
S02,2025-05-20T13:00:00Z,33.6,54,9.9,0.0
S02,2025-05-20T14:00:00Z,34.1,65,5.8,0.0
S02,2025-05-20T15:00:00Z,34.1,48,12.9,0.0
S02,2025-05-20T16:00:00Z,33.6,53,8.9,0.0
S02,2025-05-20T17:00:00Z,32.7,55,9.8,0.0
S02,2025-05-20T18:00:00Z,31.5,56,8.5,0.0
S02,2025-05-20T19:00:00Z,29.9,65,6.0,0.0
S02,2025-05-20T20:00:00Z,28.1,64,8.0,0.0
S02,2025-05-20T21:00:00Z,26.2,65,7.7,0.0
S02,2025-05-20T22:00:00Z,24.3,75,7.8,0.0
S02,2025-05-20T23:00:00Z,22.6,77,8.9,0.0
S02,2025-05-21T00:00:00Z,22.6,86,10.5,0.0
S02,2025-05-21T01:00:00Z,22.6,73,10.4,0.0
S02,2025-05-21T02:00:00Z,22.6,85,8.3,0.0
S02,2025-05-21T03:00:00Z,22.6,84,6.9,0.0
S02,2025-05-21T04:00:00Z,22.6,74,9.4,0.0
S02,2025-05-21T05:00:00Z,22.6,73,8.3,0.0
S02,2025-05-21T06:00:00Z,23.5,83,3.3,0.0
S02,2025-05-21T07:00:00Z,24.8,69,5.9,0.0
S02,2025-05-21T08:00:00Z,26.2,70,7.9,0.0
S02,2025-05-21T09:00:00Z,27.7,72,11.9,0.0
S02,2025-05-21T10:00:00Z,29.0,65,9.4,0.0
S02,2025-05-21T11:00:00Z,30.2,62,6.4,0.0
S02,2025-05-21T12:00:00Z,31.2,61,5.7,0.0
S02,2025-05-21T13:00:00Z,31.8,59,12.6,0.0
S02,2025-05-21T14:00:00Z,32.2,56,8.5,0.0
S02,2025-05-21T15:00:00Z,32.2,57,0.4,0.0
S02,2025-05-21T16:00:00Z,28.4,81,23.2,12.1
S02,2025-05-21T17:00:00Z,29.5,64,15.3,3.5
S02,2025-05-21T18:00:00Z,28.2,60,5.6,0.0
S02,2025-05-21T19:00:00Z,29.0,63,9.2,0.0
S02,2025-05-21T20:00:00Z,27.7,67,9.5,0.0
S02,2025-05-21T21:00:00Z,26.2,75,5.7,0.0
S02,2025-05-21T22:00:00Z,24.8,75,12.9,0.0
S02,2025-05-21T23:00:00Z,23.5,71,9.5,0.0
S02,2025-05-22T00:00:00Z,21.7,87,5.2,0.0
S02,2025-05-22T01:00:00Z,21.7,75,5.1,0.0
S02,2025-05-22T02:00:00Z,21.7,87,7.6,0.0
S02,2025-05-22T03:00:00Z,21.7,80,7.8,0.0
S02,2025-05-22T04:00:00Z,21.7,76,8.3,0.0
S02,2025-05-22T05:00:00Z,21.7,90,13.2,0.0
S02,2025-05-22T06:00:00Z,22.7,74,10.9,0.0
S02,2025-05-22T07:00:00Z,24.2,71,3.7,0.0
S02,2025-05-22T08:00:00Z,25.7,75,12.5,0.0
S02,2025-05-22T09:00:00Z,27.3,71,7.6,0.0
S02,2025-05-22T10:00:00Z,28.8,63,11.2,0.0
S02,2025-05-22T11:00:00Z,30.1,62,7.8,0.0
S02,2025-05-22T12:00:00Z,31.2,51,9.3,0.0
S02,2025-05-22T13:00:00Z,31.9,60,5.4,0.0
S02,2025-05-22T14:00:00Z,32.3,58,10.0,0.0
S02,2025-05-22T15:00:00Z,32.3,58,11.6,0.0
S02,2025-05-22T16:00:00Z,31.9,53,4.1,0.0
S02,2025-05-22T17:00:00Z,31.2,56,11.7,0.0
S02,2025-05-22T18:00:00Z,30.1,58,6.9,0.0
S02,2025-05-22T19:00:00Z,28.8,56,14.3,0.0
S02,2025-05-22T20:00:00Z,27.3,70,11.3,0.0
S02,2025-05-22T21:00:00Z,25.7,74,10.7,0.0
S02,2025-05-22T22:00:00Z,24.2,73,8.5,0.0
S02,2025-05-22T23:00:00Z,22.7,76,16.9,0.0
S02,2025-05-23T00:00:00Z,21.6,86,7.0,0.0
S02,2025-05-23T01:00:00Z,21.6,82,12.2,0.0
S02,2025-05-23T02:00:00Z,21.6,82,9.3,0.0
S02,2025-05-23T03:00:00Z,21.6,80,8.8,0.0
S02,2025-05-23T04:00:00Z,21.6,78,7.7,0.0
S02,2025-05-23T05:00:00Z,21.6,86,8.7,0.0
S02,2025-05-23T06:00:00Z,22.8,74,7.5,0.0
S02,2025-05-23T07:00:00Z,24.4,79,11.0,0.0
S02,2025-05-23T08:00:00Z,26.2,73,8.2,0.0
S02,2025-05-23T09:00:00Z,28.0,69,7.1,0.0
S02,2025-05-23T10:00:00Z,29.7,62,11.9,0.0
S02,2025-05-23T11:00:00Z,31.2,64,6.1,0.0
S02,2025-05-23T12:00:00Z,32.4,54,9.3,0.0
S02,2025-05-23T13:00:00Z,33.2,63,3.3,0.0
S02,2025-05-23T14:00:00Z,33.6,56,4.9,0.0
S02,2025-05-23T15:00:00Z,33.6,53,7.9,0.0
S02,2025-05-23T16:00:00Z,33.2,54,7.4,0.0
S02,2025-05-23T17:00:00Z,32.4,58,7.4,0.0
S02,2025-05-23T18:00:00Z,31.2,54,11.3,0.0
S02,2025-05-23T19:00:00Z,29.7,66,11.5,0.0
S02,2025-05-23T20:00:00Z,28.0,61,9.9,0.0
S02,2025-05-23T21:00:00Z,26.2,73,5.9,0.0
S02,2025-05-23T22:00:00Z,24.4,74,8.7,0.0
S02,2025-05-23T23:00:00Z,22.8,85,14.8,0.0
S02,2025-05-24T00:00:00Z,24.0,80,10.7,0.0
S02,2025-05-24T01:00:00Z,24.0,81,12.6,0.0
S02,2025-05-24T02:00:00Z,24.0,80,8.5,0.0
S02,2025-05-24T03:00:00Z,24.0,84,10.7,0.0
S02,2025-05-24T04:00:00Z,24.0,83,7.0,0.0
S02,2025-05-24T05:00:00Z,24.0,76,7.3,0.0
S02,2025-05-24T06:00:00Z,24.7,75,11.4,0.0
S02,2025-05-24T07:00:00Z,25.6,78,8.5,0.0
S02,2025-05-24T08:00:00Z,26.7,76,13.1,0.0
S02,2025-05-24T09:00:00Z,27.7,68,6.5,0.0
S02,2025-05-24T10:00:00Z,28.7,70,8.8,0.0
S02,2025-05-24T11:00:00Z,29.6,61,8.0,0.0
S02,2025-05-24T12:00:00Z,30.2,54,4.6,0.0
S02,2025-05-24T13:00:00Z,30.7,59,6.6,0.0
S02,2025-05-24T14:00:00Z,31.0,67,5.7,0.0
S02,2025-05-24T15:00:00Z,26.7,82,30.0,16.2
S02,2025-05-24T16:00:00Z,28.1,79,19.2,8.3
S02,2025-05-24T17:00:00Z,28.2,60,3.5,0.0
S02,2025-05-24T18:00:00Z,29.6,57,5.8,0.0
S02,2025-05-24T19:00:00Z,28.7,56,9.4,0.0
S02,2025-05-24T20:00:00Z,27.7,58,5.0,0.0
S02,2025-05-24T21:00:00Z,26.7,68,6.5,0.0
S02,2025-05-24T22:00:00Z,25.6,76,9.9,0.0
S02,2025-05-24T23:00:00Z,24.7,81,11.3,0.0
S02,2025-05-25T00:00:00Z,22.0,79,6.5,0.0
S02,2025-05-25T01:00:00Z,22.0,82,8.7,0.0
S02,2025-05-25T02:00:00Z,22.0,77,7.0,0.0
S02,2025-05-25T03:00:00Z,22.0,75,11.9,0.0
S02,2025-05-25T04:00:00Z,22.0,80,6.4,0.0
S02,2025-05-25T05:00:00Z,22.0,83,7.3,0.0
S02,2025-05-25T06:00:00Z,23.2,72,12.1,0.0
S02,2025-05-25T07:00:00Z,24.9,72,7.8,0.0
S02,2025-05-25T08:00:00Z,26.7,71,12.4,0.0
S02,2025-05-25T09:00:00Z,28.6,67,5.4,0.0
S02,2025-05-25T10:00:00Z,30.3,65,7.5,0.0
